duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type
1.05,29,2013,8,14,3,South Van Ness at Market,South Van Ness at Market,Subscriber
1.1666666666666667,29,2013,8,14,3,San Jose City Hall,San Jose City Hall,Subscriber
1.1833333333333333,29,2013,8,10,3,Mountain View City Hall,Mountain View City Hall,Subscriber
1.2833333333333334,29,2013,8,11,3,San Jose City Hall,San Jose City Hall,Subscriber
1.3833333333333333,29,2013,8,12,3,South Van Ness at Market,Market at 10th,Subscriber
1.7166666666666666,29,2013,8,18,3,Golden Gate at Polk,Golden Gate at Polk,Subscriber
1.8166666666666667,29,2013,8,13,3,Santa Clara at Almaden,Adobe on Almaden,Subscriber
1.85,29,2013,8,14,3,San Salvador at 1st,San Salvador at 1st,Subscriber
1.8833333333333333,29,2013,8,17,3,South Van Ness at Market,South Van Ness at Market,Subscriber
1.9,29,2013,8,11,3,San Jose City Hall,MLK Library,Subscriber
2.0833333333333335,29,2013,8,13,3,Spear at Folsom,Embarcadero at Bryant,Subscriber
2.1,29,2013,8,13,3,San Pedro Square,Santa Clara at Almaden,Subscriber
2.15,29,2013,8,19,3,Mountain View Caltrain Station,Mountain View Caltrain Station,Subscriber
2.1666666666666665,29,2013,8,13,3,2nd at South Park,2nd at South Park,Subscriber
2.2333333333333334,29,2013,8,12,3,Clay at Battery,Beale at Market,Subscriber
2.3,29,2013,8,16,3,Post at Kearney,Post at Kearney,Subscriber
2.35,29,2013,8,11,3,San Jose City Hall,San Jose City Hall,Subscriber
2.3666666666666667,29,2013,8,12,3,Market at 10th,Market at 10th,Subscriber
2.3666666666666667,29,2013,8,22,3,Steuart at Market,Harry Bridges Plaza (Ferry Building),Subscriber
2.4,29,2013,8,22,3,Powell Street BART,Market at 4th,Subscriber
2.433333333333333,29,2013,8,19,3,Spear at Folsom,Embarcadero at Bryant,Subscriber
2.466666666666667,29,2013,8,12,3,Redwood City Caltrain Station,Redwood City Caltrain Station,Subscriber
2.5166666666666666,29,2013,8,11,3,San Francisco City Hall,San Francisco City Hall,Subscriber
2.6666666666666665,29,2013,8,22,3,Post at Kearney,Market at Sansome,Subscriber
2.683333333333333,29,2013,8,10,3,Beale at Market,Steuart at Market,Customer
2.716666666666667,29,2013,8,13,3,Japantown,Japantown,Subscriber
2.75,29,2013,8,13,3,Temporary Transbay Terminal (Howard at Beale),Embarcadero at Folsom,Subscriber
2.7666666666666666,29,2013,8,13,3,San Jose Civic Center,San Salvador at 1st,Subscriber
2.8,29,2013,8,21,3,South Van Ness at Market,South Van Ness at Market,Subscriber
2.816666666666667,29,2013,8,18,3,Redwood City Medical Center,Broadway at Main,Subscriber
2.8833333333333333,29,2013,8,11,3,2nd at Townsend,2nd at South Park,Customer
2.8833333333333333,29,2013,8,12,3,Civic Center BART (7th at Market),Civic Center BART (7th at Market),Subscriber
2.9,29,2013,8,9,3,2nd at South Park,2nd at South Park,Subscriber
2.9166666666666665,29,2013,8,15,3,San Francisco City Hall,South Van Ness at Market,Subscriber
2.966666666666667,29,2013,8,9,3,Commercial at Montgomery,Commercial at Montgomery,Subscriber
3.05,29,2013,8,22,3,Market at 4th,Post at Kearney,Subscriber
3.066666666666667,29,2013,8,16,3,Market at 10th,South Van Ness at Market,Subscriber
3.1,29,2013,8,15,3,2nd at Folsom,2nd at Townsend,Subscriber
3.1,29,2013,8,17,3,2nd at Folsom,2nd at Folsom,Subscriber
3.1333333333333333,29,2013,8,16,3,Market at 10th,South Van Ness at Market,Subscriber
3.1333333333333333,29,2013,8,17,3,Powell Street BART,Market at 4th,Subscriber
3.1333333333333333,29,2013,8,19,3,Clay at Battery,Washington at Kearney,Customer
3.15,29,2013,8,12,3,Washington at Kearney,Clay at Battery,Subscriber
3.183333333333333,29,2013,8,14,3,San Jose City Hall,San Jose City Hall,Subscriber
3.216666666666667,29,2013,8,16,3,Golden Gate at Polk,San Francisco City Hall,Subscriber
3.283333333333333,29,2013,8,17,3,University and Emerson,Cowper at University,Subscriber
3.4,29,2013,8,16,3,Golden Gate at Polk,San Francisco City Hall,Subscriber
3.45,29,2013,8,17,3,Market at 10th,South Van Ness at Market,Subscriber
3.4833333333333334,29,2013,8,17,3,Yerba Buena Center of the Arts (3rd @ Howard),5th at Howard,Customer
3.5,29,2013,8,13,3,Adobe on Almaden,San Jose Civic Center,Subscriber
3.5166666666666666,29,2013,8,15,3,Steuart at Market,Harry Bridges Plaza (Ferry Building),Subscriber
3.566666666666667,29,2013,8,17,3,Yerba Buena Center of the Arts (3rd @ Howard),5th at Howard,Customer
3.566666666666667,29,2013,8,19,3,Powell at Post (Union Square),Market at 4th,Subscriber
3.5833333333333335,29,2013,8,13,3,Market at 10th,Civic Center BART (7th at Market),Subscriber
3.6,29,2013,8,21,3,San Francisco Caltrain 2 (330 Townsend),San Francisco Caltrain 2 (330 Townsend),Subscriber
3.6333333333333333,29,2013,8,9,3,Mountain View City Hall,Mountain View City Hall,Subscriber
3.65,29,2013,8,12,3,Grant Avenue at Columbus Avenue,Commercial at Montgomery,Subscriber
3.7,29,2013,8,12,3,Embarcadero at Vallejo,Harry Bridges Plaza (Ferry Building),Subscriber
3.716666666666667,29,2013,8,12,3,2nd at Townsend,San Francisco Caltrain 2 (330 Townsend),Subscriber
3.75,29,2013,8,13,3,Mechanics Plaza (Market at Battery),Clay at Battery,Subscriber
3.8,29,2013,8,17,3,South Van Ness at Market,Market at 10th,Subscriber
3.933333333333333,29,2013,8,20,3,2nd at Folsom,Market at Sansome,Customer
3.933333333333333,29,2013,8,20,3,Golden Gate at Polk,South Van Ness at Market,Subscriber
3.95,29,2013,8,13,3,South Van Ness at Market,San Francisco City Hall,Subscriber
3.9833333333333334,29,2013,8,14,3,Post at Kearney,Market at Sansome,Subscriber
3.9833333333333334,29,2013,8,15,3,San Francisco Caltrain (Townsend at 4th),Townsend at 7th,Subscriber
4.0,29,2013,8,16,3,MLK Library,SJSU 4th at San Carlos,Subscriber
4.0,29,2013,8,16,3,Harry Bridges Plaza (Ferry Building),Beale at Market,Subscriber
4.016666666666667,29,2013,8,12,3,San Francisco City Hall,South Van Ness at Market,Subscriber
4.033333333333333,29,2013,8,13,3,South Van Ness at Market,San Francisco City Hall,Subscriber
4.033333333333333,29,2013,8,18,3,Clay at Battery,Washington at Kearney,Subscriber
4.05,29,2013,8,15,3,San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,Subscriber
4.066666666666666,29,2013,8,15,3,San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,Subscriber
4.083333333333333,29,2013,8,12,3,Market at Sansome,Steuart at Market,Customer
4.083333333333333,29,2013,8,23,3,Townsend at 7th,San Francisco Caltrain (Townsend at 4th),Customer
4.2,29,2013,8,12,3,San Francisco City Hall,South Van Ness at Market,Subscriber
4.233333333333333,29,2013,8,12,3,Harry Bridges Plaza (Ferry Building),Clay at Battery,Subscriber
4.316666666666666,29,2013,8,18,3,San Francisco City Hall,South Van Ness at Market,Subscriber
4.366666666666666,29,2013,8,13,3,Civic Center BART (7th at Market),Market at 10th,Subscriber
4.366666666666666,29,2013,8,14,3,South Van Ness at Market,South Van Ness at Market,Subscriber
4.416666666666667,29,2013,8,14,3,Embarcadero at Sansome,Davis at Jackson,Customer
4.416666666666667,29,2013,8,17,3,San Francisco City Hall,San Francisco City Hall,Subscriber
4.433333333333334,29,2013,8,18,3,Market at 4th,Beale at Market,Customer
4.45,29,2013,8,16,3,Evelyn Park and Ride,Mountain View Caltrain Station,Customer
4.45,29,2013,8,17,3,Davis at Jackson,Steuart at Market,Subscriber
4.483333333333333,29,2013,8,20,3,Market at 4th,Powell at Post (Union Square),Subscriber
4.55,29,2013,8,15,3,Market at Sansome,Temporary Transbay Terminal (Howard at Beale),Customer
4.616666666666666,29,2013,8,18,3,University and Emerson,Cowper at University,Customer
4.633333333333334,29,2013,8,11,3,San Francisco Caltrain (Townsend at 4th),2nd at South Park,Subscriber
4.733333333333333,29,2013,8,12,3,Embarcadero at Sansome,Embarcadero at Vallejo,Subscriber
4.733333333333333,29,2013,8,21,3,Yerba Buena Center of the Arts (3rd @ Howard),Market at Sansome,Subscriber
4.783333333333333,29,2013,8,9,3,Mountain View City Hall,Mountain View City Hall,Customer
4.8,29,2013,8,14,3,Embarcadero at Sansome,Davis at Jackson,Customer
4.816666666666666,29,2013,8,12,3,Market at Sansome,Temporary Transbay Terminal (Howard at Beale),Subscriber
4.85,29,2013,8,14,3,San Pedro Square,San Jose City Hall,Subscriber
4.866666666666666,29,2013,8,19,3,Townsend at 7th,San Francisco Caltrain 2 (330 Townsend),Customer
4.883333333333334,29,2013,8,17,3,Palo Alto Caltrain Station,University and Emerson,Subscriber
4.966666666666667,29,2013,8,13,3,Embarcadero at Vallejo,Davis at Jackson,Subscriber
4.966666666666667,29,2013,8,13,3,Embarcadero at Bryant,Harry Bridges Plaza (Ferry Building),Subscriber
4.966666666666667,29,2013,8,15,3,5th at Howard,5th at Howard,Subscriber
5.083333333333333,29,2013,8,17,3,Civic Center BART (7th at Market),Market at 4th,Subscriber
5.116666666666666,29,2013,8,12,3,University and Emerson,Cowper at University,Subscriber
5.15,29,2013,8,11,3,San Francisco City Hall,South Van Ness at Market,Subscriber
5.15,29,2013,8,11,3,Powell Street BART,Market at 10th,Customer
5.15,29,2013,8,18,3,2nd at Townsend,San Francisco Caltrain 2 (330 Townsend),Customer
5.25,29,2013,8,17,3,San Mateo County Center,San Mateo County Center,Subscriber
5.266666666666667,29,2013,8,18,3,5th at Howard,San Francisco Caltrain (Townsend at 4th),Customer
5.3,29,2013,8,21,3,Civic Center BART (7th at Market),Powell Street BART,Subscriber
5.316666666666666,29,2013,8,16,3,5th at Howard,San Francisco Caltrain (Townsend at 4th),Customer
5.333333333333333,29,2013,8,12,3,Clay at Battery,Harry Bridges Plaza (Ferry Building),Subscriber
5.383333333333334,29,2013,8,12,3,Harry Bridges Plaza (Ferry Building),Embarcadero at Vallejo,Subscriber
5.383333333333334,29,2013,8,14,3,Commercial at Montgomery,Davis at Jackson,Customer
5.383333333333334,29,2013,8,22,3,Steuart at Market,Spear at Folsom,Subscriber
5.4,29,2013,8,13,3,Embarcadero at Vallejo,Davis at Jackson,Subscriber
5.45,29,2013,8,16,3,San Salvador at 1st,San Jose Civic Center,Subscriber
5.45,29,2013,8,17,3,Cowper at University,University and Emerson,Subscriber
5.533333333333333,29,2013,8,14,3,Market at 4th,Howard at 2nd,Subscriber
5.583333333333333,29,2013,8,14,3,2nd at Folsom,2nd at Folsom,Subscriber
5.583333333333333,29,2013,8,15,3,2nd at South Park,San Francisco Caltrain (Townsend at 4th),Subscriber
5.6,29,2013,8,17,3,Santa Clara at Almaden,San Jose City Hall,Subscriber
5.616666666666666,29,2013,8,16,3,San Francisco Caltrain (Townsend at 4th),Townsend at 7th,Customer
5.616666666666666,29,2013,8,19,3,Embarcadero at Vallejo,Harry Bridges Plaza (Ferry Building),Subscriber
5.666666666666667,29,2013,8,13,3,Market at Sansome,Washington at Kearney,Subscriber
5.666666666666667,29,2013,8,15,3,Golden Gate at Polk,Powell Street BART,Subscriber
5.7,29,2013,8,16,3,Yerba Buena Center of the Arts (3rd @ Howard),Powell Street BART,Subscriber
5.716666666666667,29,2013,8,12,3,Commercial at Montgomery,Market at Sansome,Subscriber
5.716666666666667,29,2013,8,17,3,San Jose City Hall,San Pedro Square,Subscriber
5.766666666666667,29,2013,8,12,3,Post at Kearney,Harry Bridges Plaza (Ferry Building),Customer
5.766666666666667,29,2013,8,19,3,Embarcadero at Bryant,Spear at Folsom,Subscriber
5.783333333333333,29,2013,8,18,3,Davis at Jackson,Beale at Market,Subscriber
5.8,29,2013,8,21,3,South Van Ness at Market,Civic Center BART (7th at Market),Subscriber
5.85,29,2013,8,14,3,Harry Bridges Plaza (Ferry Building),Washington at Kearney,Subscriber
5.883333333333334,29,2013,8,11,3,Harry Bridges Plaza (Ferry Building),Commercial at Montgomery,Subscriber
5.916666666666667,29,2013,8,12,3,Redwood City Caltrain Station,Redwood City Medical Center,Subscriber
5.916666666666667,29,2013,8,15,3,Powell at Post (Union Square),Post at Kearney,Customer
6.0,29,2013,8,16,3,Embarcadero at Folsom,Temporary Transbay Terminal (Howard at Beale),Subscriber
6.0,29,2013,8,19,3,Golden Gate at Polk,Market at 10th,Subscriber
6.016666666666667,29,2013,8,17,3,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco Caltrain (Townsend at 4th),Subscriber
6.033333333333333,29,2013,8,16,3,Townsend at 7th,San Francisco Caltrain (Townsend at 4th),Subscriber
6.033333333333333,29,2013,8,17,3,Market at 10th,Golden Gate at Polk,Subscriber
6.05,29,2013,8,13,3,Steuart at Market,Spear at Folsom,Subscriber
6.05,29,2013,8,20,3,San Jose Civic Center,San Pedro Square,Customer
6.15,29,2013,8,12,3,Commercial at Montgomery,Mechanics Plaza (Market at Battery),Subscriber
6.15,29,2013,8,16,3,Townsend at 7th,San Francisco Caltrain (Townsend at 4th),Customer
6.15,29,2013,8,16,3,Davis at Jackson,Grant Avenue at Columbus Avenue,Customer
6.166666666666667,29,2013,8,18,3,Embarcadero at Sansome,Davis at Jackson,Subscriber
6.183333333333334,29,2013,8,15,3,Powell at Post (Union Square),Post at Kearney,Customer
6.233333333333333,29,2013,8,19,3,Harry Bridges Plaza (Ferry Building),Spear at Folsom,Subscriber
6.25,29,2013,8,13,3,Townsend at 7th,San Francisco Caltrain (Townsend at 4th),Subscriber
6.25,29,2013,8,16,3,San Francisco Caltrain (Townsend at 4th),Townsend at 7th,Customer
6.266666666666667,29,2013,8,13,3,Yerba Buena Center of the Arts (3rd @ Howard),Powell Street BART,Subscriber
6.266666666666667,29,2013,8,14,3,St James Park,Japantown,Subscriber
6.3,29,2013,8,11,3,San Jose City Hall,San Jose City Hall,Subscriber
6.3,29,2013,8,16,3,Beale at Market,Commercial at Montgomery,Customer
6.3,29,2013,8,18,3,Market at 4th,Howard at 2nd,Subscriber
6.316666666666666,29,2013,8,13,3,San Salvador at 1st,San Jose City Hall,Subscriber
6.333333333333333,29,2013,8,12,3,Embarcadero at Sansome,Embarcadero at Vallejo,Subscriber
6.333333333333333,29,2013,8,16,3,Davis at Jackson,Grant Avenue at Columbus Avenue,Customer
6.4,29,2013,8,12,3,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco Caltrain 2 (330 Townsend),Subscriber
6.416666666666667,29,2013,8,12,3,5th at Howard,Powell at Post (Union Square),Customer
6.45,29,2013,8,19,3,Temporary Transbay Terminal (Howard at Beale),5th at Howard,Subscriber
6.45,29,2013,8,22,3,San Jose Civic Center,San Jose Diridon Caltrain Station,Subscriber
6.466666666666667,29,2013,8,16,3,Embarcadero at Bryant,Steuart at Market,Subscriber
6.483333333333333,29,2013,8,12,3,San Jose City Hall,San Pedro Square,Subscriber
6.5,29,2013,8,22,3,Market at Sansome,Steuart at Market,Subscriber
6.533333333333333,29,2013,8,22,3,San Francisco Caltrain (Townsend at 4th),Howard at 2nd,Customer
6.55,29,2013,8,12,3,San Francisco Caltrain 2 (330 Townsend),San Francisco Caltrain 2 (330 Townsend),Customer
6.6,29,2013,8,21,3,Powell Street BART,Civic Center BART (7th at Market),Subscriber
6.633333333333334,29,2013,8,12,3,Market at Sansome,Harry Bridges Plaza (Ferry Building),Customer
6.633333333333334,29,2013,8,12,3,Civic Center BART (7th at Market),Golden Gate at Polk,Subscriber
6.65,29,2013,8,19,3,South Van Ness at Market,Market at 10th,Subscriber
6.7,29,2013,8,21,3,Post at Kearney,Howard at 2nd,Subscriber
6.733333333333333,29,2013,8,19,3,5th at Howard,Powell at Post (Union Square),Subscriber
6.75,29,2013,8,13,3,Powell at Post (Union Square),Powell at Post (Union Square),Subscriber
6.75,29,2013,8,18,3,Post at Kearney,Harry Bridges Plaza (Ferry Building),Subscriber
6.75,29,2013,8,19,3,Harry Bridges Plaza (Ferry Building),Spear at Folsom,Subscriber
6.766666666666667,29,2013,8,16,3,San Francisco City Hall,Powell Street BART,Subscriber
6.833333333333333,29,2013,8,19,3,Market at Sansome,Commercial at Montgomery,Customer
6.866666666666666,29,2013,8,14,3,St James Park,Japantown,Customer
6.866666666666666,29,2013,8,16,3,Adobe on Almaden,San Jose City Hall,Subscriber
6.866666666666666,29,2013,8,18,3,Cowper at University,Palo Alto Caltrain Station,Customer
6.883333333333334,29,2013,8,15,3,Grant Avenue at Columbus Avenue,Washington at Kearney,Customer
6.933333333333334,29,2013,8,13,3,Commercial at Montgomery,Davis at Jackson,Customer
6.966666666666667,29,2013,8,12,3,Temporary Transbay Terminal (Howard at Beale),Market at Sansome,Subscriber
6.966666666666667,29,2013,8,12,3,Yerba Buena Center of the Arts (3rd @ Howard),Washington at Kearney,Customer
6.983333333333333,29,2013,8,13,3,2nd at South Park,Post at Kearney,Subscriber
6.983333333333333,29,2013,8,17,3,Market at 4th,Civic Center BART (7th at Market),Subscriber
7.0,29,2013,8,15,3,Powell Street BART,San Francisco Caltrain (Townsend at 4th),Subscriber
7.016666666666667,29,2013,8,14,3,Davis at Jackson,Commercial at Montgomery,Customer
7.033333333333333,29,2013,8,21,3,Market at Sansome,Davis at Jackson,Customer
7.05,29,2013,8,12,3,Steuart at Market,Embarcadero at Folsom,Subscriber
7.05,29,2013,8,19,3,Clay at Battery,Market at 4th,Subscriber
7.05,29,2013,8,21,3,San Francisco Caltrain (Townsend at 4th),San Francisco Caltrain 2 (330 Townsend),Subscriber
7.066666666666666,29,2013,8,17,3,Spear at Folsom,Yerba Buena Center of the Arts (3rd @ Howard),Customer
7.083333333333333,29,2013,8,13,3,San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,Subscriber
7.083333333333333,29,2013,8,13,3,Howard at 2nd,Spear at Folsom,Subscriber
7.166666666666667,29,2013,8,12,3,Post at Kearney,2nd at South Park,Subscriber
7.166666666666667,29,2013,8,17,3,Market at 10th,Golden Gate at Polk,Subscriber
7.166666666666667,29,2013,8,20,3,Davis at Jackson,Market at Sansome,Subscriber
7.183333333333334,29,2013,8,13,3,South Van Ness at Market,Powell Street BART,Subscriber
7.216666666666667,29,2013,8,21,3,Commercial at Montgomery,Market at 4th,Subscriber
7.266666666666667,29,2013,8,16,3,Embarcadero at Sansome,Harry Bridges Plaza (Ferry Building),Customer
7.266666666666667,29,2013,8,18,3,Beale at Market,Embarcadero at Bryant,Subscriber
7.266666666666667,29,2013,8,21,3,Commercial at Montgomery,Market at 4th,Subscriber
7.3,29,2013,8,17,3,Market at 10th,Golden Gate at Polk,Subscriber
7.333333333333333,29,2013,8,15,3,Golden Gate at Polk,Civic Center BART (7th at Market),Subscriber
7.333333333333333,29,2013,8,20,3,Golden Gate at Polk,South Van Ness at Market,Customer
7.333333333333333,29,2013,8,21,3,Steuart at Market,Embarcadero at Bryant,Subscriber
7.35,29,2013,8,12,3,Harry Bridges Plaza (Ferry Building),Post at Kearney,Customer
7.416666666666667,29,2013,8,12,3,Harry Bridges Plaza (Ferry Building),Howard at 2nd,Subscriber
7.483333333333333,29,2013,8,20,3,Golden Gate at Polk,South Van Ness at Market,Subscriber
7.5,29,2013,8,17,3,Market at 4th,San Francisco Caltrain (Townsend at 4th),Subscriber
7.5,29,2013,8,18,3,2nd at Townsend,Yerba Buena Center of the Arts (3rd @ Howard),Customer
7.566666666666666,29,2013,8,19,3,San Jose Diridon Caltrain Station,Paseo de San Antonio,Subscriber
7.566666666666666,29,2013,8,19,3,Paseo de San Antonio,San Jose Diridon Caltrain Station,Subscriber
7.583333333333333,29,2013,8,11,3,Grant Avenue at Columbus Avenue,Clay at Battery,Customer
7.65,29,2013,8,18,3,Spear at Folsom,Mechanics Plaza (Market at Battery),Subscriber
7.666666666666667,29,2013,8,12,3,Cowper at University,University and Emerson,Subscriber
7.666666666666667,29,2013,8,13,3,Market at Sansome,Market at 4th,Customer
7.7,29,2013,8,12,3,Yerba Buena Center of the Arts (3rd @ Howard),2nd at South Park,Customer
7.7,29,2013,8,13,3,Powell Street BART,Golden Gate at Polk,Customer
7.7,29,2013,8,17,3,Howard at 2nd,Powell Street BART,Subscriber
7.733333333333333,29,2013,8,10,3,Mechanics Plaza (Market at Battery),Powell at Post (Union Square),Subscriber
7.733333333333333,29,2013,8,12,3,Clay at Battery,Clay at Battery,Customer
7.766666666666667,29,2013,8,17,3,San Francisco Caltrain (Townsend at 4th),Townsend at 7th,Customer
7.85,29,2013,8,12,3,San Francisco Caltrain 2 (330 Townsend),Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
7.866666666666666,29,2013,8,17,3,San Francisco City Hall,Golden Gate at Polk,Subscriber
7.9,29,2013,8,12,3,Washington at Kearney,Market at Sansome,Subscriber
7.9,29,2013,8,18,3,Embarcadero at Folsom,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
7.916666666666667,29,2013,8,13,3,Market at Sansome,Market at 4th,Customer
7.916666666666667,29,2013,8,15,3,Embarcadero at Sansome,Harry Bridges Plaza (Ferry Building),Customer
7.916666666666667,29,2013,8,19,3,Embarcadero at Bryant,Spear at Folsom,Subscriber
7.983333333333333,29,2013,8,17,3,Beale at Market,Market at 4th,Subscriber
8.016666666666667,29,2013,8,21,3,Howard at 2nd,Steuart at Market,Subscriber
8.033333333333333,29,2013,8,17,3,San Francisco City Hall,Golden Gate at Polk,Subscriber
8.083333333333334,29,2013,8,12,3,San Francisco Caltrain 2 (330 Townsend),San Francisco Caltrain 2 (330 Townsend),Subscriber
8.1,29,2013,8,14,3,Market at Sansome,Powell at Post (Union Square),Subscriber
8.1,29,2013,8,19,3,San Francisco Caltrain 2 (330 Townsend),Townsend at 7th,Customer
8.15,29,2013,8,17,3,Powell Street BART,Market at 10th,Subscriber
8.183333333333334,29,2013,8,15,3,Embarcadero at Sansome,Grant Avenue at Columbus Avenue,Customer
8.183333333333334,29,2013,8,21,3,Market at Sansome,Davis at Jackson,Customer
8.2,29,2013,8,17,3,Powell Street BART,Clay at Battery,Subscriber
8.283333333333333,29,2013,8,13,3,Clay at Battery,2nd at Folsom,Customer
8.333333333333334,29,2013,8,10,3,Grant Avenue at Columbus Avenue,Clay at Battery,Subscriber
8.416666666666666,29,2013,8,12,3,Market at Sansome,Harry Bridges Plaza (Ferry Building),Subscriber
8.466666666666667,29,2013,8,12,3,San Francisco City Hall,Civic Center BART (7th at Market),Subscriber
8.466666666666667,29,2013,8,16,3,Harry Bridges Plaza (Ferry Building),Embarcadero at Vallejo,Subscriber
8.533333333333333,29,2013,8,12,3,Townsend at 7th,2nd at South Park,Subscriber
8.583333333333334,29,2013,8,15,3,Davis at Jackson,Davis at Jackson,Customer
8.65,29,2013,8,14,3,San Francisco Caltrain 2 (330 Townsend),Powell Street BART,Subscriber
8.666666666666666,29,2013,8,12,3,Market at Sansome,Harry Bridges Plaza (Ferry Building),Subscriber
8.7,29,2013,8,16,3,Harry Bridges Plaza (Ferry Building),Embarcadero at Vallejo,Subscriber
8.716666666666667,29,2013,8,17,3,San Jose Diridon Caltrain Station,San Jose City Hall,Customer
8.783333333333333,29,2013,8,19,3,Grant Avenue at Columbus Avenue,Temporary Transbay Terminal (Howard at Beale),Customer
8.833333333333334,29,2013,8,15,3,Market at 4th,Civic Center BART (7th at Market),Subscriber
8.85,29,2013,8,20,3,Embarcadero at Folsom,San Francisco Caltrain 2 (330 Townsend),Subscriber
8.9,29,2013,8,12,3,Civic Center BART (7th at Market),Market at 4th,Subscriber
8.916666666666666,29,2013,8,18,3,Embarcadero at Bryant,Harry Bridges Plaza (Ferry Building),Subscriber
8.95,29,2013,8,12,3,Japantown,Japantown,Subscriber
8.95,29,2013,8,20,3,Embarcadero at Sansome,Clay at Battery,Subscriber
8.966666666666667,29,2013,8,20,3,Golden Gate at Polk,Market at 10th,Subscriber
9.0,29,2013,8,12,3,Davis at Jackson,Market at 4th,Customer
9.0,29,2013,8,12,3,Civic Center BART (7th at Market),Market at 4th,Subscriber
9.016666666666667,29,2013,8,20,3,Yerba Buena Center of the Arts (3rd @ Howard),San Francisco Caltrain (Townsend at 4th),Subscriber
9.05,29,2013,8,17,3,San Francisco Caltrain (Townsend at 4th),Market at Sansome,Subscriber
9.083333333333334,29,2013,8,18,3,Embarcadero at Bryant,Harry Bridges Plaza (Ferry Building),Subscriber
9.1,29,2013,8,18,3,Post at Kearney,Grant Avenue at Columbus Avenue,Customer
9.183333333333334,29,2013,8,17,3,Powell Street BART,Harry Bridges Plaza (Ferry Building),Customer
9.216666666666667,29,2013,8,16,3,Townsend at 7th,San Francisco Caltrain (Townsend at 4th),Customer
9.25,29,2013,8,20,3,Temporary Transbay Terminal (Howard at Beale),Market at 4th,Customer
9.266666666666667,29,2013,8,12,3,Adobe on Almaden,San Jose Civic Center,Subscriber
9.333333333333334,29,2013,8,17,3,Market at 10th,Powell Street BART,Subscriber
9.333333333333334,29,2013,8,18,3,Post at Kearney,Grant Avenue at Columbus Avenue,Customer
9.35,29,2013,8,20,3,Golden Gate at Polk,South Van Ness at Market,Subscriber
9.383333333333333,29,2013,8,12,3,Beale at Market,Commercial at Montgomery,Subscriber
9.383333333333333,29,2013,8,13,3,San Salvador at 1st,San Salvador at 1st,Subscriber
9.383333333333333,29,2013,8,15,3,Embarcadero at Sansome,Steuart at Market,Customer
9.383333333333333,29,2013,8,17,3,Spear at Folsom,Embarcadero at Sansome,Subscriber
9.433333333333334,29,2013,8,17,3,5th at Howard,Embarcadero at Folsom,Customer
9.45,29,2013,8,13,3,Commercial at Montgomery,Powell Street BART,Subscriber
9.5,29,2013,8,18,3,Post at Kearney,Grant Avenue at Columbus Avenue,Subscriber
9.516666666666667,29,2013,8,12,3,Market at Sansome,Market at 10th,Subscriber
9.533333333333333,29,2013,8,11,3,San Francisco Caltrain (Townsend at 4th),Townsend at 7th,Customer
9.533333333333333,29,2013,8,11,3,Powell Street BART,Commercial at Montgomery,Subscriber
9.533333333333333,29,2013,8,17,3,South Van Ness at Market,Golden Gate at Polk,Customer
9.55,29,2013,8,22,3,San Jose Civic Center,St James Park,Subscriber
9.566666666666666,29,2013,8,10,3,Market at 4th,2nd at South Park,Customer
9.65,29,2013,8,12,3,San Francisco City Hall,South Van Ness at Market,Subscriber
9.65,29,2013,8,13,3,Howard at 2nd,San Francisco Caltrain (Townsend at 4th),Subscriber
9.65,29,2013,8,17,3,San Francisco Caltrain (Townsend at 4th),Embarcadero at Folsom,Customer
9.65,29,2013,8,19,3,Civic Center BART (7th at Market),Townsend at 7th,Subscriber
9.7,29,2013,8,18,3,Civic Center BART (7th at Market),Townsend at 7th,Subscriber
9.75,29,2013,8,17,3,Market at 10th,Powell Street BART,Subscriber
9.75,29,2013,8,17,3,Market at Sansome,Davis at Jackson,Customer
9.783333333333333,29,2013,8,12,3,Embarcadero at Vallejo,Spear at Folsom,Subscriber
9.783333333333333,29,2013,8,22,3,San Jose Civic Center,St James Park,Subscriber
9.833333333333334,29,2013,8,18,3,Civic Center BART (7th at Market),Townsend at 7th,Subscriber
9.85,29,2013,8,14,3,Commercial at Montgomery,Harry Bridges Plaza (Ferry Building),Subscriber
9.966666666666667,29,2013,8,17,3,Market at Sansome,Davis at Jackson,Customer
10.016666666666667,29,2013,8,13,3,Powell Street BART,Golden Gate at Polk,Subscriber
10.016666666666667,29,2013,8,18,3,Clay at Battery,Powell Street BART,Subscriber
10.1,29,2013,8,16,3,Harry Bridges Plaza (Ferry Building),Embarcadero at Vallejo,Subscriber
10.116666666666667,29,2013,8,12,3,San Francisco City Hall,South Van Ness at Market,Subscriber
10.116666666666667,29,2013,8,12,3,South Van Ness at Market,Market at 4th,Subscriber
10.116666666666667,29,2013,8,14,3,Yerba Buena Center of the Arts (3rd @ Howard),Mechanics Plaza (Market at Battery),Customer
